timestamp,UTC time,accuracy,x,y,z
1647870354228,2022-03-21T13:45:54.228,unknown,0.91998291015625,0.2941436767578125,-0.25677490234375
1647870354328,2022-03-21T13:45:54.328,unknown,0.8158416748046875,0.299407958984375,-0.2898712158203125
1647870354427,2022-03-21T13:45:54.427,unknown,0.8955841064453125,0.2434844970703125,0.0122833251953125
1647870354527,2022-03-21T13:45:54.527,unknown,0.9901123046875,0.3000335693359375,0.1588592529296875
1647870354618,2022-03-21T13:45:54.618,unknown,1.0788116455078125,0.322601318359375,-0.351593017578125
1647870354717,2022-03-21T13:45:54.717,unknown,1.151763916015625,0.287109375,0.5197906494140625
1647870354817,2022-03-21T13:45:54.817,unknown,1.2006378173828125,0.159271240234375,-0.092498779296875
1647870354917,2022-03-21T13:45:54.917,unknown,1.12835693359375,0.250244140625,0.1494293212890625
1647870355016,2022-03-21T13:45:55.016,unknown,0.860626220703125,0.3851776123046875,0.119415283203125
1647870355116,2022-03-21T13:45:55.116,unknown,0.6253204345703125,0.346923828125,-0.07073974609375
1647870355215,2022-03-21T13:45:55.215,unknown,0.8224639892578125,0.3438262939453125,-0.0463409423828125
1647870355315,2022-03-21T13:45:55.315,unknown,1.23614501953125,0.34124755859375,0.1454315185546875
1647870355415,2022-03-21T13:45:55.415,unknown,1.1035919189453125,0.0207672119140625,0.136322021484375
1647870355514,2022-03-21T13:45:55.514,unknown,0.89935302734375,0.13677978515625,0.511474609375
1647870355614,2022-03-21T13:45:55.614,unknown,0.9144439697265625,0.366943359375,-0.18011474609375
1647870355713,2022-03-21T13:45:55.713,unknown,0.82269287109375,0.309600830078125,-0.0101470947265625
1647870355813,2022-03-21T13:45:55.813,unknown,0.86444091796875,0.1977081298828125,0.100555419921875
1647870355912,2022-03-21T13:45:55.912,unknown,1.1115264892578125,0.0689697265625,0.2797393798828125
1647870356012,2022-03-21T13:45:56.012,unknown,1.2071990966796875,0.18157958984375,0.03802490234375
1647870356112,2022-03-21T13:45:56.112,unknown,1.148651123046875,0.12408447265625,0.122344970703125
1647870356211,2022-03-21T13:45:56.211,unknown,1.0211944580078125,0.319610595703125,0.1974029541015625
1647870356311,2022-03-21T13:45:56.311,unknown,0.93646240234375,0.2748565673828125,0.1072845458984375
1647870356410,2022-03-21T13:45:56.410,unknown,0.704559326171875,0.3611602783203125,0.034210205078125
1647870356510,2022-03-21T13:45:56.510,unknown,0.9947052001953125,0.283233642578125,-0.0269622802734375
1647870356610,2022-03-21T13:45:56.610,unknown,1.2672576904296875,-0.0512542724609375,0.1424407958984375
1647870356709,2022-03-21T13:45:56.709,unknown,1.0602264404296875,-0.1142120361328125,0.4348297119140625
1647870356809,2022-03-21T13:45:56.809,unknown,1.0744171142578125,-0.43768310546875,0.234527587890625
1647870356908,2022-03-21T13:45:56.908,unknown,0.6888885498046875,-0.0760955810546875,0.2337646484375
1647870357008,2022-03-21T13:45:57.008,unknown,0.491729736328125,-0.1757354736328125,0.1699676513671875
1647870357108,2022-03-21T13:45:57.108,unknown,0.5464324951171875,-0.088348388671875,0.22900390625
1647870357207,2022-03-21T13:45:57.207,unknown,0.9007415771484375,-0.3221282958984375,-0.0879058837890625
1647870357307,2022-03-21T13:45:57.307,unknown,1.3659820556640625,0.0644683837890625,0.0253753662109375
1647870357406,2022-03-21T13:45:57.406,unknown,1.2584686279296875,0.3544921875,-0.0587158203125
1647870357506,2022-03-21T13:45:57.506,unknown,0.94000244140625,0.1233367919921875,0.2898712158203125
1647870357605,2022-03-21T13:45:57.605,unknown,0.9928131103515625,0.1665191650390625,0.197845458984375
1647870357705,2022-03-21T13:45:57.705,unknown,1.0539703369140625,0.3058624267578125,-0.0904693603515625
1647870357805,2022-03-21T13:45:57.805,unknown,1.035980224609375,0.4825897216796875,-0.1126251220703125
1647870357904,2022-03-21T13:45:57.904,unknown,0.898468017578125,0.498779296875,-0.0195465087890625
1647870358004,2022-03-21T13:45:58.004,unknown,0.7889556884765625,0.4666748046875,0.111053466796875
1647870358103,2022-03-21T13:45:58.103,unknown,0.7969207763671875,0.3950347900390625,-0.0167083740234375
1647870358203,2022-03-21T13:45:58.203,unknown,0.9273529052734375,0.164398193359375,0.37506103515625
1647870358303,2022-03-21T13:45:58.303,unknown,0.8944091796875,0.1831512451171875,0.4567413330078125
1647870358402,2022-03-21T13:45:58.402,unknown,0.942596435546875,0.2825927734375,0.1231689453125
1647870358502,2022-03-21T13:45:58.502,unknown,1.200653076171875,0.4541015625,0.61663818359375
1647870358601,2022-03-21T13:45:58.601,unknown,1.052581787109375,0.3603515625,-0.0014801025390625
1647870358701,2022-03-21T13:45:58.701,unknown,0.8508758544921875,0.2984619140625,-0.067901611328125
1647870358800,2022-03-21T13:45:58.800,unknown,0.819671630859375,0.2801666259765625,-0.2625885009765625
1647870358900,2022-03-21T13:45:58.900,unknown,1.056793212890625,0.1945037841796875,-0.221771240234375
1647870359000,2022-03-21T13:45:59.000,unknown,1.0596466064453125,0.2459716796875,-0.1221923828125
1647870359099,2022-03-21T13:45:59.099,unknown,0.9556732177734375,0.30780029296875,0.113983154296875
1647870359199,2022-03-21T13:45:59.199,unknown,1.34967041015625,0.59075927734375,0.47607421875
1647870359298,2022-03-21T13:45:59.298,unknown,0.70849609375,0.5220489501953125,0.1674652099609375
1647870359398,2022-03-21T13:45:59.398,unknown,0.7776947021484375,0.50238037109375,-0.0251617431640625
1647870359498,2022-03-21T13:45:59.498,unknown,0.928314208984375,0.4204559326171875,-0.1580810546875
1647870359597,2022-03-21T13:45:59.597,unknown,0.6817169189453125,0.42431640625,-0.0576324462890625
1647870359697,2022-03-21T13:45:59.697,unknown,0.8343353271484375,0.1343536376953125,1.07293701171875
1647870359796,2022-03-21T13:45:59.796,unknown,0.9561004638671875,0.504974365234375,-0.2796478271484375
1647870359896,2022-03-21T13:45:59.896,unknown,1.14971923828125,0.5309600830078125,-0.0449371337890625
1647870359996,2022-03-21T13:45:59.996,unknown,0.87152099609375,0.3953857421875,0.1767120361328125
1647870360095,2022-03-21T13:46:00.095,unknown,0.794158935546875,0.3878173828125,-0.0223541259765625
1647870360195,2022-03-21T13:46:00.195,unknown,0.9664764404296875,0.386199951171875,-0.13934326171875
1647870360294,2022-03-21T13:46:00.294,unknown,0.881439208984375,0.3263092041015625,-0.1537017822265625
1647870360394,2022-03-21T13:46:00.394,unknown,0.878631591796875,0.2586517333984375,0.1906890869140625
1647870360493,2022-03-21T13:46:00.493,unknown,0.93707275390625,0.38653564453125,0.216461181640625
1647870360593,2022-03-21T13:46:00.593,unknown,0.8978271484375,0.360015869140625,0.7216949462890625
1647870360693,2022-03-21T13:46:00.693,unknown,0.8112945556640625,0.434417724609375,0.202880859375
1647870360792,2022-03-21T13:46:00.792,unknown,0.8777923583984375,0.3368682861328125,0.0835418701171875
1647870360892,2022-03-21T13:46:00.892,unknown,0.904266357421875,0.317718505859375,0.011962890625
1647870360991,2022-03-21T13:46:00.991,unknown,0.9592437744140625,0.3771209716796875,-0.0552825927734375
1647870361091,2022-03-21T13:46:01.091,unknown,0.9501953125,0.404571533203125,-0.127532958984375
1647870361191,2022-03-21T13:46:01.191,unknown,1.0870513916015625,0.4097747802734375,-0.05462646484375
1647870361290,2022-03-21T13:46:01.290,unknown,1.0364837646484375,0.0794525146484375,0.0435791015625
1647870361390,2022-03-21T13:46:01.390,unknown,0.8983001708984375,0.13421630859375,-0.0459442138671875
1647870361489,2022-03-21T13:46:01.489,unknown,0.915191650390625,0.18731689453125,-0.1670074462890625
1647870361589,2022-03-21T13:46:01.589,unknown,0.9173736572265625,0.3049163818359375,-0.01336669921875
1647870361688,2022-03-21T13:46:01.688,unknown,0.969635009765625,0.416748046875,-0.0653839111328125
1647870361788,2022-03-21T13:46:01.788,unknown,1.1240386962890625,0.423675537109375,-0.11297607421875
1647870361888,2022-03-21T13:46:01.888,unknown,1.086578369140625,0.4821624755859375,0.1351318359375
1647870361987,2022-03-21T13:46:01.987,unknown,0.6185302734375,0.1153106689453125,0.39910888671875
1647870362087,2022-03-21T13:46:02.087,unknown,1.1196136474609375,0.2109527587890625,0.310455322265625
1647870362186,2022-03-21T13:46:02.186,unknown,1.314361572265625,-0.00262451171875,0.5937042236328125
1647870362286,2022-03-21T13:46:02.286,unknown,0.9127044677734375,-0.0557403564453125,0.333587646484375
1647870362386,2022-03-21T13:46:02.386,unknown,1.1383056640625,0.0557708740234375,-0.1060333251953125
1647870362485,2022-03-21T13:46:02.485,unknown,0.750946044921875,-0.1090545654296875,-0.14227294921875
1647870362585,2022-03-21T13:46:02.585,unknown,1.0908355712890625,-0.4029388427734375,-0.0082244873046875
1647870362684,2022-03-21T13:46:02.684,unknown,0.6062164306640625,-0.4864501953125,-0.392669677734375
1647870362784,2022-03-21T13:46:02.784,unknown,0.56341552734375,-0.2852325439453125,-0.323516845703125
1647870362884,2022-03-21T13:46:02.884,unknown,1.0121002197265625,-0.1460113525390625,-0.682403564453125
1647870362983,2022-03-21T13:46:02.983,unknown,0.80780029296875,-0.1390838623046875,-0.630340576171875
1647870363083,2022-03-21T13:46:03.083,unknown,0.938201904296875,-0.0806884765625,-0.6042022705078125
1647870363182,2022-03-21T13:46:03.182,unknown,0.8185577392578125,0.054473876953125,-0.3437957763671875
1647870363282,2022-03-21T13:46:03.282,unknown,0.8480377197265625,0.1516265869140625,-0.254669189453125
1647870363381,2022-03-21T13:46:03.381,unknown,1.1025390625,0.2175445556640625,-0.3331451416015625
1647870363481,2022-03-21T13:46:03.481,unknown,1.034332275390625,0.10302734375,-0.3466644287109375
1647870363581,2022-03-21T13:46:03.581,unknown,0.94293212890625,0.1263275146484375,-0.0880584716796875
1647870363680,2022-03-21T13:46:03.680,unknown,1.14544677734375,0.1316375732421875,0.1817779541015625
1647870363780,2022-03-21T13:46:03.780,unknown,0.800567626953125,0.1251373291015625,0.37353515625
1647870363879,2022-03-21T13:46:03.879,unknown,1.082916259765625,0.143096923828125,0.17431640625
1647870363979,2022-03-21T13:46:03.979,unknown,0.9720306396484375,0.19775390625,0.1761932373046875
1647870364079,2022-03-21T13:46:04.079,unknown,1.017547607421875,0.15447998046875,0.1297760009765625
1647870364178,2022-03-21T13:46:04.178,unknown,0.9765777587890625,0.1515045166015625,-0.0185394287109375
1647870364278,2022-03-21T13:46:04.278,unknown,1.0009918212890625,0.0524444580078125,-0.0872344970703125
1647870364377,2022-03-21T13:46:04.377,unknown,0.9505767822265625,0.144744873046875,-0.2017974853515625
1647870364477,2022-03-21T13:46:04.477,unknown,0.9388885498046875,0.5668182373046875,-0.097259521484375
1647870364576,2022-03-21T13:46:04.576,unknown,0.78076171875,0.165008544921875,-0.4240875244140625
1647870364676,2022-03-21T13:46:04.676,unknown,0.956298828125,0.2455596923828125,-0.4581146240234375
1647870364776,2022-03-21T13:46:04.776,unknown,0.89605712890625,0.182708740234375,-0.187652587890625
1647870364875,2022-03-21T13:46:04.875,unknown,0.9572906494140625,0.10687255859375,-0.1685791015625
1647870364975,2022-03-21T13:46:04.975,unknown,0.933013916015625,0.0771331787109375,-0.202056884765625
1647870365074,2022-03-21T13:46:05.074,unknown,0.9686737060546875,0.010467529296875,-0.5087432861328125
1647870365174,2022-03-21T13:46:05.174,unknown,1.04571533203125,0.18743896484375,-0.6772918701171875
1647870365274,2022-03-21T13:46:05.274,unknown,0.7987823486328125,0.2458343505859375,-0.0294189453125
1647870365373,2022-03-21T13:46:05.373,unknown,1.04449462890625,0.01318359375,0.1334686279296875
1647870365473,2022-03-21T13:46:05.473,unknown,0.9766845703125,-0.0265045166015625,-0.17193603515625
1647870365572,2022-03-21T13:46:05.572,unknown,0.9668426513671875,0.1858062744140625,-0.14697265625
1647870365672,2022-03-21T13:46:05.672,unknown,0.951934814453125,0.0149993896484375,-0.5344696044921875
1647870365772,2022-03-21T13:46:05.772,unknown,1.219635009765625,0.0548858642578125,-0.4532318115234375
1647870365871,2022-03-21T13:46:05.871,unknown,1.160675048828125,0.253387451171875,-0.145050048828125
1647870365971,2022-03-21T13:46:05.971,unknown,0.608489990234375,0.302947998046875,-0.0792083740234375
1647870366070,2022-03-21T13:46:06.070,unknown,1.0933837890625,0.16900634765625,-0.1205902099609375
1647870366170,2022-03-21T13:46:06.170,unknown,0.711212158203125,-0.01898193359375,-0.368743896484375
1647870366269,2022-03-21T13:46:06.269,unknown,0.8477935791015625,0.0828094482421875,-0.3465423583984375
1647870366369,2022-03-21T13:46:06.369,unknown,1.349029541015625,-0.0092926025390625,-0.445404052734375
1647870366469,2022-03-21T13:46:06.469,unknown,1.099334716796875,0.238433837890625,-0.3650665283203125
1647870366568,2022-03-21T13:46:06.568,unknown,0.5617523193359375,0.217529296875,0.0339202880859375
1647870366668,2022-03-21T13:46:06.668,unknown,1.1541900634765625,0.24420166015625,0.1740875244140625
1647870366767,2022-03-21T13:46:06.767,unknown,0.9198760986328125,0.02008056640625,-0.3307037353515625
1647870366867,2022-03-21T13:46:06.867,unknown,1.05535888671875,0.093597412109375,-0.212554931640625
1647870366967,2022-03-21T13:46:06.967,unknown,0.8664703369140625,0.3309326171875,-0.09759521484375
1647870367066,2022-03-21T13:46:07.066,unknown,0.97332763671875,0.3320465087890625,-0.18768310546875
1647870367166,2022-03-21T13:46:07.166,unknown,0.7352294921875,0.467681884765625,-0.25262451171875
1647870367265,2022-03-21T13:46:07.265,unknown,0.9211883544921875,0.220306396484375,-0.3673248291015625
1647870367365,2022-03-21T13:46:07.365,unknown,1.098602294921875,0.2872772216796875,-0.249176025390625
1647870367464,2022-03-21T13:46:07.464,unknown,0.8801727294921875,0.2255401611328125,-0.332977294921875
1647870367564,2022-03-21T13:46:07.564,unknown,1.011199951171875,0.2530975341796875,-0.074310302734375
1647870367664,2022-03-21T13:46:07.664,unknown,0.917236328125,0.100921630859375,-0.1564483642578125
1647870367763,2022-03-21T13:46:07.763,unknown,0.9304046630859375,0.0999755859375,-0.35064697265625
1647870367863,2022-03-21T13:46:07.863,unknown,1.267913818359375,-0.0890960693359375,-0.75360107421875
1647870367962,2022-03-21T13:46:07.962,unknown,1.3269195556640625,-0.35760498046875,-0.10235595703125
1647870368062,2022-03-21T13:46:08.062,unknown,0.5408935546875,-0.3292999267578125,-0.4191741943359375
1647870368162,2022-03-21T13:46:08.162,unknown,1.251953125,0.141937255859375,2.0192413330078125
1647870368261,2022-03-21T13:46:08.261,unknown,0.8590240478515625,0.6319732666015625,-1.5965576171875
1647870368361,2022-03-21T13:46:08.361,unknown,0.212005615234375,0.41265869140625,-0.40753173828125
1647870368460,2022-03-21T13:46:08.460,unknown,-0.035247802734375,0.122589111328125,-0.0985565185546875
1647870368560,2022-03-21T13:46:08.560,unknown,0.2291259765625,-0.1167755126953125,-0.6795196533203125
1647870368660,2022-03-21T13:46:08.660,unknown,-0.4027099609375,-0.0196380615234375,-1.78369140625
1647870368759,2022-03-21T13:46:08.759,unknown,-0.2838134765625,-0.43133544921875,-1.041748046875
1647870368859,2022-03-21T13:46:08.859,unknown,0.47357177734375,-0.257110595703125,-0.46038818359375
1647870368958,2022-03-21T13:46:08.958,unknown,0.9869232177734375,-0.349029541015625,0.06646728515625
1647870369058,2022-03-21T13:46:09.058,unknown,0.480926513671875,-0.535369873046875,-0.9510040283203125
1647870369157,2022-03-21T13:46:09.157,unknown,0.4187469482421875,-0.3112640380859375,-0.5783538818359375
1647870369257,2022-03-21T13:46:09.257,unknown,0.452239990234375,-0.417236328125,-0.816802978515625
1647870369357,2022-03-21T13:46:09.357,unknown,0.24609375,-0.2964935302734375,-1.023956298828125
1647870369456,2022-03-21T13:46:09.456,unknown,0.017578125,-0.4098968505859375,0.33935546875
1647870369556,2022-03-21T13:46:09.556,unknown,0.223907470703125,0.0496978759765625,-0.8728790283203125
1647870369655,2022-03-21T13:46:09.655,unknown,0.690185546875,-0.5308685302734375,-0.5581512451171875
1647870369755,2022-03-21T13:46:09.755,unknown,0.6526947021484375,0.6805267333984375,-1.0330657958984375
1647870369855,2022-03-21T13:46:09.855,unknown,0.8647308349609375,0.0930938720703125,-0.1335601806640625
1647870369954,2022-03-21T13:46:09.954,unknown,1.1569976806640625,-0.1879119873046875,-0.218505859375
1647870370054,2022-03-21T13:46:10.054,unknown,0.704315185546875,-0.145233154296875,-0.4495086669921875
1647870370153,2022-03-21T13:46:10.153,unknown,0.8131256103515625,0.082366943359375,-0.34307861328125
1647870370253,2022-03-21T13:46:10.253,unknown,0.7675628662109375,-0.126373291015625,-0.2347259521484375
1647870370352,2022-03-21T13:46:10.352,unknown,0.8901824951171875,0.2569732666015625,-0.5727081298828125
1647870370452,2022-03-21T13:46:10.452,unknown,0.9616241455078125,-0.2352447509765625,-0.31982421875
1647870370552,2022-03-21T13:46:10.552,unknown,0.85693359375,-0.4245758056640625,-0.6862640380859375
1647870370651,2022-03-21T13:46:10.651,unknown,0.2289886474609375,0.43756103515625,-1.0375518798828125
1647870370751,2022-03-21T13:46:10.751,unknown,-0.123870849609375,-0.02490234375,-0.7566375732421875
1647870370850,2022-03-21T13:46:10.850,unknown,-0.073944091796875,0.00830078125,-0.811126708984375
1647870370950,2022-03-21T13:46:10.950,unknown,-0.0243988037109375,-0.001800537109375,-0.9924774169921875
1647870371050,2022-03-21T13:46:11.050,unknown,-0.01202392578125,-0.002166748046875,-1.02545166015625
1647870371149,2022-03-21T13:46:11.149,unknown,-0.0055389404296875,0.0036773681640625,-1.007537841796875
1647870371249,2022-03-21T13:46:11.249,unknown,-0.0088653564453125,-0.0057220458984375,-1.0045166015625
1647870371348,2022-03-21T13:46:11.348,unknown,-0.008697509765625,0.0002593994140625,-1.005828857421875
1647870371448,2022-03-21T13:46:11.448,unknown,-0.0055389404296875,0.00103759765625,-1.0130462646484375
1647870371547,2022-03-21T13:46:11.547,unknown,-0.0079345703125,-0.0022125244140625,-1.0070648193359375
1647870371647,2022-03-21T13:46:11.647,unknown,-0.0079345703125,0.0022735595703125,-1.0108184814453125
1647870371747,2022-03-21T13:46:11.747,unknown,-0.007049560546875,-0.001495361328125,-1.0064544677734375
1647870371846,2022-03-21T13:46:11.846,unknown,-0.007415771484375,0.00054931640625,-1.0065765380859375
1647870371946,2022-03-21T13:46:11.946,unknown,-0.0067901611328125,-0.0001220703125,-1.010833740234375
1647870372045,2022-03-21T13:46:12.045,unknown,-0.00750732421875,-0.0011138916015625,-1.0052032470703125
1647870372145,2022-03-21T13:46:12.145,unknown,-0.0077972412109375,-0.000335693359375,-1.0101776123046875
1647870372245,2022-03-21T13:46:12.245,unknown,-0.0074462890625,-0.002105712890625,-1.007080078125
1647870372344,2022-03-21T13:46:12.344,unknown,-0.0076446533203125,0.0005950927734375,-1.0096588134765625
1647870372444,2022-03-21T13:46:12.444,unknown,-0.0075836181640625,-0.001556396484375,-1.009490966796875
